Inventory Levels,Lead Time (days),Supplier Reliability (%),Economic Indicator (GDP Growth %),Marketing Spend ($),Price Fluctuation (%),Competitor Pricing ($),Customer Sentiment,Seasonality,Transportation Costs ($),Stockouts (Binary),Promotions and Discounts (%),Product Quality (%),Holiday Spike,Demand
180,28,86.52867153006586,-1.97328006112957,21025,-8.964282225343663,95.72651107161387,0.6111415232112462,2,5580,0,33.33066932971425,77.78656745994965,0,452.60366635091117
356,10,91.19688624617659,2.7716863768113402,5458,1.1462115062861695,77.90832243122145,0.9837350336757578,0,1364,1,30.267181397211523,89.84146233534968,0,491.5933792894115
184,29,82.31687713560515,-0.8300759197014513,6307,-6.879283773200462,50.090763676085906,0.36080631137800256,2,7360,0,4.354102479571431,70.96188088920415,0,361.95584770195853
70,22,87.53390723973598,2.5869768678416074,42701,6.691819051905441,63.29992593982964,0.7528474750913839,0,9163,1,1.8260189690686934,72.49605449526806,0,394.7973411432439
378,21,80.1814480930545,4.942198320174872,19425,-2.8333068665665255,73.08418285161993,0.500033915569608,1,6717,1,31.014432629429244,78.80188434357355,0,426.80312839732335
216,6,96.37358840999684,-1.491303898729886,44427,8.25784889473151,27.48462139016213,0.12781184436038273,0,6172,0,14.71468869943704,96.33414395826955,1,508.26825272807747
323,1,82.56897436186382,-1.4604539163397752,29273,1.3137634428201146,50.248092899479424,0.5822374488025863,0,2002,1,4.322287658669927,92.94658480495889,0,436.04612893626097
437,5,85.66685896531163,0.38266064866672433,39506,-6.346552315206637,84.68391382455565,0.29987426844406495,2,5184,0,37.971435247824324,70.6646988824873,0,475.67868750201046
138,9,80.36855437476434,4.064705599759394,6668,-7.208022652803998,68.92528136485987,0.034403208453458234,1,1910,0,15.702200150882206,85.05138450065476,0,436.5160379293318
365,12,88.64481567785025,-0.4912909184606771,26934,1.529448751155078,47.00836604906687,0.6349297301177438,0,4270,1,22.979977481911178,78.2406248196225,0,469.0359318679463
63,26,96.80243005482438,0.5226447395124332,48195,5.237672237248878,69.70262806132132,0.8589323493247276,1,5159,1,11.840646372688463,89.45936977186189,0,493.8920691387789
291,14,87.84302422890393,-1.5204621536111431,8697,5.630112954843643,20.64001708652139,0.34476976689987415,1,4501,1,31.365853917898228,91.64661647780383,0,449.9054005765647
314,2,83.58994646847667,3.3420870388122257,25417,-4.484851911174374,46.13478495083887,0.3902955472127705,2,3983,1,15.074420767717973,95.88587731387847,0,431.6707301643561
395,17,95.07397668101038,0.8581443993161577,17446,-5.91506482175665,81.38156841667508,0.8910216829672115,0,5062,1,48.40104806138142,84.26248711312043,0,492.7934350692841
102,14,95.77613963741489,3.3147411314259,41597,-9.664873910152352,29.84579084229832,0.8136088133673559,2,1098,1,35.147377430845324,99.83350265636753,1,537.37436310966
435,26,83.47506950615134,4.3252549104275655,11751,3.5839830240233876,26.73653568016759,0.7149528235517771,0,9683,0,6.836113818673289,99.39958321861329,0,401.96489762883033
389,13,95.4170821708198,-0.3706579702909787,47218,-8.46863483132922,95.57367939247882,0.24879706375314792,1,3541,0,20.83474198367334,96.465001734131,0,504.7267804929859
141,27,98.94595776512676,3.651772212379659,8352,-1.5847759646814836,28.890786662760764,0.9102166549666445,0,8660,0,19.27105498649393,87.24608485474212,0,474.3498713905953
416,9,83.32755173864544,-1.586342769452227,14516,2.033643280365922,33.48267216851512,0.154415757539213,0,6891,1,26.712355536019157,81.94019312511445,0,413.09617819892094
493,26,95.41968585064271,4.291931717261732,24299,8.74217889839354,97.26543450139042,0.6267705194172218,1,7787,1,42.096533723962665,80.93158930419355,0,466.1515823957271
477,25,94.17144009205259,2.555379832911232,32957,-3.7639572608846272,76.12377132385231,0.0288011805465187,1,566,1,29.171100759150086,70.36374250263235,1,477.8107305510313
313,15,89.47147776870177,4.119587068968461,29927,-5.004556751069604,72.96368797211754,0.6437198063249459,0,8623,0,3.0778338799999636,77.475234917271,0,430.9698580684019
480,25,81.15840921117596,-1.9986812031039267,42094,3.083203085721969,86.76337454691232,0.27714435187335984,2,3250,0,32.77078484014275,91.56424704847494,0,455.87481380135455
84,22,81.49388835515708,-0.8164325075080523,37412,2.3847806410716323,20.424077401311486,0.44967697718372,0,9161,1,0.4132648972929198,88.108962996792,1,370.8904517695785
255,15,97.04829318397296,0.7283157119854446,30493,-3.3578043338375085,73.53606129220064,0.3452645520570531,1,7306,1,38.99802302701965,97.492665675026,0,476.54412114658294
130,24,99.80296745501295,0.6565203236230301,27711,8.56203671019573,55.3319748395415,0.1727567562462099,2,6929,1,33.3318036205621,71.50066800749674,0,448.31470804779224
469,11,93.5210451437351,-0.41288731953542523,9003,6.897246549792655,84.62355762557259,0.6219807900938741,1,8623,1,15.4392829176293,74.65829809531992,0,437.49467369994795
99,16,88.91916614020643,0.6712835790704008,32707,-5.520349082698377,55.73275467986749,0.8819755551406074,1,2131,0,14.622090229475788,93.67731368056391,0,510.37188131879856
409,29,92.95147286803815,-1.0980590159982162,4278,-5.217149091309537,65.82172188420209,0.9590842422824034,2,6952,0,39.913649827315275,80.75522893586002,0,465.3244412842869
437,17,91.88791718457091,0.8893279048621823,8296,0.24600693774161186,52.99679137595824,0.19234636315391507,1,1274,0,39.16683459623103,73.55036001153634,0,481.2520415426092
51,26,87.67224520811243,3.616480304114849,26398,5.471442034614407,53.03430312002597,0.7173727740629734,1,6607,1,17.615117718837997,99.89351515300268,0,453.9204582624717
439,4,81.31252289148026,1.3534904417234586,36842,-9.119192412230712,79.11729802556484,0.6643393666056823,1,8304,0,14.947386403989016,93.61750908008088,0,464.32956756627675
103,1,96.43025894814882,-1.873999377383495,14261,3.866703074694133,66.5709760582555,0.34337778957457255,1,4519,1,27.9912394441395,82.26223110274367,0,486.5734019031638
155,8,87.43667058477449,0.950108291054732,12173,2.9647179476419403,66.99368814484694,0.019099199353725838,1,1429,1,0.418282999207209,94.70042430838421,0,383.7585804959065
309,17,96.37571286714187,-1.8097748873640909,31449,-5.370398081740236,50.525423544837324,0.6897912473128661,1,3512,1,4.133351899327114,90.4181161035746,0,458.05644076812234
359,3,85.05017499376764,4.763703874947588,42080,3.6270602648269765,57.799854670377485,0.9454948605595002,1,5524,0,6.308479507436838,93.699242787095,0,502.09295272351596
240,29,80.02058959691267,-1.1078222840399172,2637,8.803663825041653,77.11458995843086,0.6321201219156514,1,6764,0,9.27059089135871,94.4561913269695,0,405.6274142781649
451,20,83.17876566553512,2.9538182843143312,32781,-9.06428310056463,84.33468272007264,0.4352927241876341,1,8473,1,25.600906333773455,72.54186049870954,0,412.93126999901176
267,15,89.37078833537169,4.8094342602446005,14652,-3.6069588941587494,72.69052619296416,0.5251538941116284,0,5229,0,49.6120957430561,88.68918663064287,0,493.3489691834871
93,15,98.8860726991566,3.782273361666003,6103,-1.2364656666728955,93.16656899611148,0.19962880765991753,0,8461,1,32.630670087367676,70.20356658930483,1,461.10434365011713
211,24,82.04387239387438,2.895207625883426,26500,7.985207178493791,83.82916793324809,0.7505441637537376,1,3319,1,3.0649397224611796,71.30368738903512,0,424.7422792477181
251,22,97.08419548923132,3.8762263665053682,35800,9.245228932183135,60.567741082856664,0.746419830009849,0,7155,1,26.27896870311209,97.11940027167523,0,477.93492755798627
495,14,90.54048192423724,4.872590852824393,36529,-1.1176950700733546,70.42654653793632,0.14551730038742494,2,1684,0,24.83226061947522,85.82691164070417,1,504.6919058586372
319,26,96.51841531599793,2.349411480774707,48963,5.000568242843823,93.36774492290763,0.8779783824996591,0,8980,0,7.208390790902475,92.07705957605575,0,471.04665570578095
400,28,85.96748861979985,1.9142936478052852,19452,0.6332204752896597,65.72512398187526,0.26918973947330527,1,6843,1,46.01361844012038,95.15502971329438,0,425.5410725460994
353,23,96.79894329344944,2.3976667732429693,32174,0.755658694827531,84.23262531818476,0.9822560609366149,1,1027,0,22.038262383768448,98.48760302693755,0,546.1377721819727
320,14,95.45645560033608,1.7287312073308847,36436,-4.438009698672872,71.99294532309884,0.3829030140372458,0,1416,0,49.727957030486984,96.08058543768388,0,526.3492435905616
264,24,84.60107366062869,2.4456237413680313,48406,-5.660875082722409,59.67427249544198,0.17788405873449964,1,4074,0,21.003614762608215,84.49934346091882,0,459.83517293342084
301,2,82.62670252818756,1.1488954558079145,16954,-4.2398930815191775,31.76543758738178,0.3517201113456523,2,3819,0,30.397885134180463,80.07910922141534,0,465.64286253276185
239,13,97.36108645064586,-0.47089771981685025,18186,1.1265601451415854,48.33977675215853,0.44018032869719315,2,1906,1,5.238126822572004,74.63479708618115,0,444.9267939344106
345,26,99.26473306880264,-1.1582694144182706,13356,-9.41689627955822,97.09685423503441,0.06930777303829483,1,1741,0,22.71139119034346,82.0096444746184,0,475.88986633739387
262,14,80.62604627495033,-1.5216134512741772,33963,8.144978887128115,69.19888449453401,0.5782183812232895,2,5706,1,11.938294700198664,80.9948073748349,0,427.9606379694994
257,27,94.62540133947371,-0.15678951372759942,3187,-6.874325809004476,60.795584230509064,0.5976324398689004,2,7749,1,41.77823992856175,86.7872452586762,0,409.610789118409
286,24,98.19049021895637,-1.6771350496498632,12707,-5.598226462572269,93.96609629754046,0.7389304553494722,0,3633,0,39.195979243376996,89.9652822627164,0,511.7992912212902
387,19,97.14720184184998,1.9701954594356992,36098,0.3655235289529273,62.78606029337038,0.029169892290743293,2,1298,1,41.20899998126792,99.34976429335143,0,462.2052713368045
416,7,99.29040944540418,-0.013200870835357925,27935,4.2022953267455865,57.34742665756627,0.5412382144338301,0,2023,1,36.18047188789757,91.85158558302197,1,538.5271857654927
102,3,95.20188156876195,3.7717436566092255,22225,-8.085418905112054,78.33797696351847,0.052907433270664384,1,7709,0,41.63416118100256,89.3124559732877,0,480.23108358012036
329,15,88.84597524761821,-1.480313889081295,4606,-3.6461060490567565,74.139905708789,0.7011442199666534,0,5428,1,10.041437508746043,80.05277302805028,0,421.5663026262355
459,23,86.23903980990261,-0.41553953960959844,33828,9.373492111487142,27.384400756758946,0.05572798570098447,1,3388,1,22.602188828990084,71.03511629494977,0,431.7990712146427
266,14,86.41485480876256,3.1117230296310217,27489,-4.753140664381085,52.417744711670906,0.9117278483416327,1,3190,0,34.59234399729841,78.64375386564075,1,555.4199247440768
301,11,94.48845345228234,2.1916580746844403,15387,-3.7389970987370624,52.52638985376267,0.7020825668844966,1,4591,0,31.869624896756743,93.05343701378854,0,521.7264668081938
237,15,94.91674024061929,-1.5485611012558271,4927,6.729969812360672,44.04020637190103,0.5073897650851571,1,7782,0,35.817724143704346,76.15815822411405,0,478.51875859960774
429,28,84.00718287097425,4.1406762001354025,7296,-8.995711366190895,56.55641339370278,0.44150392328117494,1,9933,0,11.212919157561585,91.36564581022344,1,410.59570601167223
90,13,97.36245626981062,4.140832339783256,31444,-0.7077366238205833,47.17966579544298,0.13067263041326238,0,6749,0,4.921735452249488,87.39339527708248,1,475.31984992780826
206,18,94.29848080404496,0.31285602713041705,47390,-2.4076647109665945,27.94109405240648,0.2909993895646631,1,1190,1,45.84032890373882,75.15570609251395,0,491.551841028074
64,26,91.25500572686765,0.38284090344695265,47893,-3.668264801826977,47.11298385472129,0.8689591050208962,2,9219,1,28.00859477836792,77.84874418875489,0,446.01574642018005
350,6,89.43064920205026,4.923198508451217,3591,-4.286008119104709,16.504925281585894,0.9044528115624939,2,1995,0,7.6912962253705475,84.8891081045943,0,466.0946634302404
114,3,90.86465611579916,2.3832332011519677,45895,-8.172517902791816,61.82072764969704,0.0007477083705310639,1,1392,0,39.67182909436808,82.55124115323542,1,529.1939857279347
394,19,83.18491476558529,1.7192156439764137,49516,-3.7034834129670235,86.82890940470007,0.5941363914775513,2,9078,1,45.74649683146413,93.3569154264028,0,423.91085177243133
376,15,84.07402498552548,3.867065284863471,27147,-9.138951945686628,75.27583759190998,0.7193006090251136,0,9941,0,8.478175928555453,92.03213927629741,1,452.5300227383004
58,25,81.82328980812383,-0.002967631498784984,39889,5.619277272888706,42.43546360487001,0.6187469824576063,0,6373,0,40.87062276345553,87.23723510419052,0,473.98803749328135
393,23,83.07316076322225,1.0042781537744983,2200,-2.0354441208397667,17.836408501957735,0.08167976486635398,1,5003,1,46.661253065956416,94.66824134418775,0,394.3645073203887
178,5,89.07387269210565,-0.1255632715816608,16721,-1.121923353601769,28.19344593027437,0.21772489879890222,1,1397,1,46.918080014800864,86.88008622052925,0,477.2247828062931
185,28,90.60708787456512,3.52412592612112,20238,7.8718917290026305,59.09413064453521,0.25034026738138604,1,1210,1,45.707823082675056,98.93167769971781,0,463.4449328282632
112,10,80.35723784956639,2.0134454194465263,12087,3.1610996772244153,28.635137504472958,0.8317246313050897,2,4195,0,27.32105061800514,76.51672297453244,0,482.5358567064187
188,7,95.93595655728055,2.6117754909804933,31816,-9.838817933157603,58.957580015647075,0.46319943630892046,2,3186,1,17.810565862693462,91.42395980806458,0,468.6279679923357
130,25,85.88335946686956,-0.2338492511241541,24408,8.8634964592257,30.843912228750902,0.4868282119412368,0,7688,0,0.36364038470046434,81.09832396163404,0,381.9751193148651
441,17,98.23672069919823,-0.45842289035879435,40740,-5.257110680445775,86.40314825284655,0.9348930465545086,2,6278,1,3.045611343576354,78.36898583260582,0,447.00391953999394
212,7,99.35022527227555,1.4186224028805707,1136,-7.847716304802823,45.75443255564137,0.6370858888547155,0,8268,0,21.44195076486953,75.41162427903139,0,453.1155989944532
468,22,83.70917749353309,3.1629602436497875,18413,5.362563567617645,32.099556335004195,0.8986677015526638,2,5513,0,19.966307319575517,86.57510428784632,0,470.238149143438
338,26,89.24194581531322,1.676678302641121,49114,0.009546317334363508,83.10935622223555,0.45650885534153296,0,5012,0,9.23569547849416,76.46408298247634,0,455.40356389065437
428,12,80.02463670332851,-1.7714802571803197,19978,-1.3245886796396498,40.85550683249056,0.14943625851829423,1,915,1,19.77400140158284,76.01052554345218,0,434.7832088099644
310,25,91.96654530244854,4.079860544242021,1661,-5.009938406345165,20.033891905490375,0.9299355940740857,2,4680,1,8.732503272768405,99.71595715251453,0,405.294766452968
280,17,92.14612896525342,-1.547191745394079,36240,0.9494297972463723,61.336854226327745,0.45870511566753824,0,4762,1,42.439562638792026,94.05242250537282,1,496.74396346820936
90,13,84.9507991120675,4.690771386045266,28253,-4.5123078959482505,62.34077839941899,0.18163142187882186,2,3015,0,14.909743893779941,92.44830460763126,0,450.42104411022734
77,20,91.16825345166396,-1.824006292059091,27884,8.031660105741352,74.32261077121608,0.30239574030392224,1,9787,1,29.928217507915498,93.82181877648264,0,426.59506933113147
184,25,84.5108028488747,2.861153192914961,33854,-5.695910405336145,31.6197489887547,0.050802589688942246,0,9501,1,25.14215309995434,99.06768621156228,0,379.7051540277967
250,4,83.2165093815638,-1.4245505540175283,11704,7.68710300911507,49.93942051830206,0.46830059145638514,2,6140,0,2.5941038796996105,87.1983006625961,0,412.17191284047635
377,10,93.03038933604529,4.374736056045977,39987,1.1881085145471388,35.41311271383906,0.8531281719102366,2,7116,0,47.11168597455831,76.60731632208582,0,521.1252197409553
317,3,86.5185092790415,1.2510326535787994,25527,6.569762677904819,17.285836250411933,0.9335804560066894,1,1492,1,26.361298912524166,95.86628922259717,1,536.220763552217
467,9,91.80527877771245,-1.0373335762808922,17322,4.256919917219101,88.89524443143024,0.9326022075036438,1,9973,1,16.252882169590766,92.2819218836227,1,477.4265386456982
82,13,88.66493497943311,0.38570989852892623,48517,3.933902228734972,75.5982824039507,0.12523002562874674,0,4870,1,7.9063284816534125,82.42924937002519,0,432.3759111890639
97,18,99.68702814805808,-0.8462272725726656,7968,-3.513083846098885,37.13167535129206,0.382053882511057,2,2273,0,16.926331736341787,84.20708495723939,0,473.2813696615707
456,15,82.99161285335131,-0.80592661910037,28518,-5.3220613705559305,63.94356935847877,0.02822875965070637,2,4061,1,1.025580151169475,82.33757195436607,0,358.2451388458244
111,4,89.29197193271621,4.636758241200095,47364,-5.782275446384237,28.11374093210252,0.8551653449714728,1,4316,0,18.177907767414887,97.89826480687012,0,526.6004036977732
265,15,93.6091325271865,1.1167227859935172,28886,7.143833141191774,90.12129596161938,0.3587557620212738,1,7133,0,26.57429636522524,80.30594834494883,0,491.35499625177937
342,22,87.91090167759937,3.521615847337517,2700,6.408536405180399,20.341570902571927,0.6311170278922348,0,2256,1,43.59331229254724,98.90452835968517,0,441.50116626949796
148,2,99.4939970374138,2.4772389282437732,29246,-1.1885294397538537,10.34534309570208,0.7148984380772886,2,2873,1,34.36872088488988,97.30815313761849,0,519.0542389917155
221,15,94.4377525585387,2.7349845363687457,36468,-7.3519077300709075,55.180737796526394,0.4298446697431554,2,3076,0,5.57911565666207,88.9156342674452,1,490.8999085939991
409,8,93.13967715128986,-1.0781459306957304,24199,-2.354954960450833,62.48150411075824,0.306442336550243,0,9583,0,7.387316221898055,87.39465319300224,0,428.92337150839785
263,8,95.14118535222447,-0.3607088722916003,45589,2.3868690827382277,62.10687882662239,0.9622129101159447,0,4684,1,21.406168390918733,81.10267840209913,0,515.5839524858895
84,17,99.05297276077434,3.5072523460810583,33115,-0.9119369104009429,14.906073469404365,0.9644882250238542,1,9399,1,9.785387581939393,70.5501516703195,0,474.0103770102923
498,12,98.15637305969281,4.79536344532348,6520,5.603785369659899,38.263942622658924,0.28943636803002193,1,2897,1,1.3924888791377876,73.8286955871326,1,443.16657574693886
276,19,94.48570616252823,-0.16127050180943803,45278,9.952456445027707,54.92790521571986,0.4796250967444581,0,6469,0,40.25074400590351,92.62693970048646,0,500.6631728593985
150,10,94.98323278202567,-0.09901864674272098,37455,-6.177358231022064,29.49212670645168,0.9728441586600224,0,5035,0,0.9761285348997062,84.14620379764496,0,479.6717773986567
480,9,82.91844148070291,1.3102799296763337,21929,-0.8069836068085507,88.53632969373068,0.004868407655503226,2,7383,1,41.534480259900704,74.49514402563904,0,407.1799564203317
180,5,82.05584808985331,4.886882189988064,42605,-1.3803219615835598,17.839836051529062,0.41267824837914924,0,8627,0,7.205198151648301,77.91882562395612,0,431.01287251689365
306,6,91.41809003688329,-0.11728737921470245,15955,-3.910149345020983,53.864599750483855,0.10045754968096843,0,9668,0,48.733920540355804,98.43510699541,0,446.88363470375566
54,20,80.3673527388108,0.8488033674398472,45049,-6.0380896655942085,72.22744517618369,0.5091579655626026,2,1234,1,30.193695591309506,81.01398505930796,0,450.5441147025691
267,26,89.64712763103184,4.2403601093645475,14917,-8.686157670206816,33.557599012103424,0.02466995454048715,0,1132,0,36.74914858149477,97.2304583565746,0,452.3676721804065
304,2,84.20699159837737,-1.979552771650466,5757,7.742386344473967,66.18166632977663,0.40689843139062787,1,4768,1,5.524181398403244,79.13907496880731,0,410.2436527833413
447,27,86.9203313528968,-1.7216382450800132,14045,-1.6030260462736479,84.64466351281371,0.22069907478533513,1,4599,1,43.10520367257401,86.29660283101482,1,454.88286193523527
408,24,95.51609471585913,2.228501739498535,42680,-0.06208962999902212,27.13032775855428,0.5333083624587408,2,3401,0,41.95961714357692,70.61431250086594,0,505.4371880303847
332,27,98.82475008464773,4.351661152989929,5733,8.338840964018317,92.54985326423765,0.9959936491006997,0,2163,0,32.649636577085886,85.65625331120731,0,525.2946726939192
442,13,81.44832544292683,-0.3280033771865063,31954,5.525809550318957,59.82026793961222,0.8005361051267477,1,6091,1,25.11374322976937,89.10826031831891,0,471.07909081762614
256,6,90.6848441195289,1.287492422764963,32135,-7.389974717656315,36.93088038709545,0.8456420916244214,1,4372,0,36.07445865658362,77.02915298011534,0,534.9921775682283
64,5,97.650669716392,1.153257111604728,8081,1.3083993521548472,48.77724478440437,0.6352649873590809,1,1554,1,0.29641076684390755,87.3681152861607,0,439.83410890611003
