Date,Demand
2019-06-30,23.53975571163825
2019-07-01,21.177770196849334
2019-07-02,29.203901198342187
2019-07-03,28.644301332674146
2019-07-04,22.364305112128903
2019-07-05,26.298774073512824
2019-07-06,27.78528960584484
2019-07-07,25.07932436690863
2019-07-08,24.73821074795159
2019-07-09,21.77478202174161
2019-07-10,20.20203169345962
2019-07-11,28.158122514840684
2019-07-12,28.105347643005494
2019-07-13,25.3476501237648
2019-07-14,22.32269333328803
2019-07-15,22.340567394973547
2019-07-16,26.024445886297716
2019-07-17,27.652775135885737
2019-07-18,27.46971086665509
2019-07-19,26.315191362208786
2019-07-20,24.854781256863745
2019-07-21,19.194357238827838
2019-07-22,19.888225577592472
2019-07-23,27.176973231621957
2019-07-24,24.175750770576077
2019-07-25,18.124019132883962
2019-07-26,18.967935634582215
2019-07-27,24.51001599123279
2019-07-28,17.84802191670971
2019-07-29,19.328547046632693
2019-07-30,23.131540355296544
2019-07-31,24.48758844138348
2019-08-01,24.01340352779713
2019-08-02,19.662381139526335
2019-08-03,24.468141972665695
2019-08-04,19.646288682264746
2019-08-05,20.456050669541796
2019-08-06,24.59605271165862
2019-08-07,23.55740272900978
2019-08-08,25.484113788817165
2019-08-09,23.499705923186795
2019-08-10,22.539271960375544
2019-08-11,17.726474112098106
2019-08-12,20.40137624454891
2019-08-13,19.311704355749587
2019-08-14,19.036029386405755
2019-08-15,26.263699413089572
2019-08-16,20.403059196131714
2019-08-17,25.332080983391325
2019-08-18,22.663598489540192
2019-08-19,24.242002981173506
2019-08-20,21.26303679339188
2019-08-21,21.949595782310876
2019-08-22,21.050756731353435
2019-08-23,18.024180602586874
2019-08-24,23.24360683370198
2019-08-25,18.775323892803833
2019-08-26,16.16046940708496
2019-08-27,22.32295196545213
2019-08-28,17.59147939697731
2019-08-29,25.17834055676383
2019-08-30,25.26767492127674
2019-08-31,24.832933261954928
2019-09-01,19.343055409007835
2019-09-02,15.754505145420996
2019-09-03,24.842899012729788
2019-09-04,19.8026450294986
2019-09-05,25.149769178813276
2019-09-06,25.083176620421447
2019-09-07,23.942176424376633
2019-09-08,18.32303530973039
2019-09-09,19.197357630829355
2019-09-10,23.82695998369141
2019-09-11,18.455414334610673
2019-09-12,16.953119566800066
2019-09-13,20.799607641431276
2019-09-14,24.56795865667133
2019-09-15,22.142945223928987
2019-09-16,20.86092278577333
2019-09-17,16.11117395456238
2019-09-18,21.27001951382986
2019-09-19,25.002470042815183
2019-09-20,16.486207392465328
2019-09-21,20.253555773818217
2019-09-22,23.830342768117852
2019-09-23,22.45211585757477
2019-09-24,22.00387316361561
2019-09-25,22.049314284367604
2019-09-26,18.6116170034267
2019-09-27,17.946332638317973
2019-09-28,23.099212976859967
2019-09-29,23.103402543355024
2019-09-30,23.67113989252735
2019-10-01,24.132451826883763
2019-10-02,20.114581478709923
2019-10-03,20.01891289067358
2019-10-04,22.99077468388993
2019-10-05,21.513014442236873
2019-10-06,22.040073791841138
2019-10-07,22.98683715989125
2019-10-08,23.938942371086
2019-10-09,18.430289093078592
2019-10-10,18.819082314429508
2019-10-11,16.01745031464823
2019-10-12,20.876269058603693
2019-10-13,15.470181030439136
2019-10-14,19.7854779054625
2019-10-15,20.576126737818228
2019-10-16,18.03671283300857
2019-10-17,21.102683686328604
2019-10-18,15.523828366430966
2019-10-19,15.618199306016376
2019-10-20,23.49802366946087
2019-10-21,18.902626124403152
2019-10-22,16.601418982404223
2019-10-23,20.58472418265206
2019-10-24,23.095079092402933
2019-10-25,17.587570334041764
2019-10-26,21.693835694176823
2019-10-27,16.355320301676464
2019-10-28,16.056910479388335
2019-10-29,20.89320876596466
2019-10-30,21.02689269037985
2019-10-31,22.03701724133408
2019-11-01,22.9670935458476
2019-11-02,25.509435336987707
2019-11-03,20.95991145483956
2019-11-04,19.073711597583422
2019-11-05,23.844479181174965
2019-11-06,18.65062721758394
2019-11-07,20.382908766182975
2019-11-08,16.829835529638775
2019-11-09,16.352028178800694
2019-11-10,25.77941001235956
2019-11-11,24.568272162729244
2019-11-12,23.224881622454205
2019-11-13,20.41244432932277
2019-11-14,18.114723009228896
2019-11-15,18.006087315301983
2019-11-16,19.005137346387716
2019-11-17,22.057002810942866
2019-11-18,23.773741132835895
2019-11-19,23.29380067596592
2019-11-20,19.556191164284517
2019-11-21,26.371491302181056
2019-11-22,24.268735424753345
2019-11-23,22.501156174538377
2019-11-24,23.143574027539703
2019-11-25,21.291999257008893
2019-11-26,19.643801113555984
2019-11-27,20.797550220674516
2019-11-28,24.888435246952195
2019-11-29,17.526856849469805
2019-11-30,18.617371685808642
2019-12-01,17.99114866941764
2019-12-02,18.01361882261076
2019-12-03,26.236854485595813
2019-12-04,24.795431885098182
2019-12-05,22.57786032812109
2019-12-06,18.89237359344843
2019-12-07,22.908718805138456
2019-12-08,22.80640067658762
2019-12-09,66.61186712617953
2019-12-10,69.015924714279
2019-12-11,88.50079935445929
2019-12-12,24.552152672060338
2019-12-13,24.82633038539499
2019-12-14,19.010627933317398
2019-12-15,22.386335358594184
2019-12-16,24.98183268156142
2019-12-17,23.837998755771128
2019-12-18,27.45529084686239
2019-12-19,25.561413816846354
2019-12-20,20.68821072159808
2019-12-21,19.84922175309691
2019-12-22,25.652648678741752
2019-12-23,19.578719244849893
2019-12-24,25.256715588237867
2019-12-25,28.8867939270124
2019-12-26,25.324917785071555
2019-12-27,23.537687128053616
2019-12-28,26.174783848307264
2019-12-29,24.410420846801436
2019-12-30,25.370101112380173
2019-12-31,29.414648087765254
2020-01-01,23.947093158786917
2020-01-02,29.784013696352872
2020-01-03,29.311604755676907
2020-01-04,22.301923481904563
2020-01-05,21.123437002438887
2020-01-06,21.52328850101144
2020-01-07,20.78325848101226
2020-01-08,21.630823468125605
2020-01-09,27.601611837484974
2020-01-10,21.568352205509676
2020-01-11,24.130889852153835
2020-01-12,29.47427560903764
2020-01-13,21.342326922379087
2020-01-14,29.33804865591911
2020-01-15,24.095314223314933
2020-01-16,22.54143906388709
2020-01-17,28.409783818044552
2020-01-18,27.814034591080283
2020-01-19,30.381068443732353
2020-01-20,29.038324936009424
2020-01-21,29.803189914730346
2020-01-22,24.66896844016643
2020-01-23,23.702712469015264
2020-01-24,29.51358746243845
2020-01-25,30.154315405734224
2020-01-26,32.06892938275889
2020-01-27,26.36732347781632
2020-01-28,26.037932212442087
2020-01-29,30.15779880799891
2020-01-30,25.876913153330065
2020-01-31,31.850927975296166
2020-02-01,31.20120555525787
2020-02-02,26.97996613144168
2020-02-03,30.27088724375307
2020-02-04,30.37893752230241
2020-02-05,23.93524005562833
2020-02-06,31.999162501599482
2020-02-07,28.094908075054203
2020-02-08,31.374808403281754
2020-02-09,26.377657514757004
2020-02-10,32.19838009013691
2020-02-11,27.200189878553022
2020-02-12,23.48059460896771
2020-02-13,32.48908360031097
2020-02-14,24.41015840311957
2020-02-15,26.751419487313022
2020-02-16,33.11883986198761
2020-02-17,33.18315658419549
2020-02-18,29.469239319715637
2020-02-19,30.109901164090807
2020-02-20,28.331529354202885
2020-02-21,26.833586972334523
2020-02-22,27.241373737483045
2020-02-23,30.731990001643766
2020-02-24,31.581440589413603
2020-02-25,32.023173203770554
2020-02-26,32.05203455977458
2020-02-27,25.115153058659295
2020-02-28,29.193288504663457
2020-02-29,24.869407391545458
2020-03-01,29.83257059688534
2020-03-02,28.794763539454983
2020-03-03,33.29737937729982
2020-03-04,27.96905685781853
2020-03-05,25.668824512537274
2020-03-06,25.964985884541537
2020-03-07,32.18574625810139
2020-03-08,30.787037071745786
2020-03-09,25.648935179123885
2020-03-10,25.5102542052646
2020-03-11,31.70897160430068
2020-03-12,25.45561200077765
2020-03-13,32.97388317437933
2020-03-14,31.84359640452449
2020-03-15,25.6191367257805
2020-03-16,25.677076829126193
2020-03-17,34.716715394269286
2020-03-18,28.613210233423302
2020-03-19,28.595663178197192
2020-03-20,33.03452802393307
2020-03-21,34.39485485759905
2020-03-22,34.79675785019864
2020-03-23,32.48344432802618
2020-03-24,28.723706902398817
2020-03-25,25.80609670145645
2020-03-26,32.751064140010264
2020-03-27,30.570667362898824
2020-03-28,29.234397198247585
2020-03-29,34.059793907145774
2020-03-30,26.110817332960966
2020-03-31,29.926204741589544
2020-04-01,25.113119740947877
2020-04-02,29.68433782337805
2020-04-03,25.55743133474354
2020-04-04,26.17776496700768
2020-04-05,26.1585569765419
2020-04-06,31.467629576664123
2020-04-07,32.4267330389913
2020-04-08,30.78925797093887
2020-04-09,34.56511343590712
2020-04-10,28.678446545056193
2020-04-11,27.771753622718517
2020-04-12,33.58405974012205
2020-04-13,27.116011138356367
2020-04-14,34.49281637755142
2020-04-15,24.961233662018483
2020-04-16,34.51614100989713
2020-04-17,25.225188204442244
2020-04-18,33.67983612013294
2020-04-19,30.018818990923855
2020-04-20,34.64345367814511
2020-04-21,25.422372378831145
2020-04-22,30.192162499203103
2020-04-23,34.31447896715646
2020-04-24,29.818896571998458
2020-04-25,30.847009531823705
2020-04-26,31.474265901469593
2020-04-27,29.02460710135228
2020-04-28,30.7158674139881
2020-04-29,30.24320413909868
2020-04-30,33.3701116984565
2020-05-01,24.770174443664136
2020-05-02,27.081242744671435
2020-05-03,33.7303601275309
2020-05-04,33.08226523600235
2020-05-05,28.688338521476677
2020-05-06,30.28401623524495
2020-05-07,26.80621156141605
2020-05-08,25.862125916150692
2020-05-09,28.565233324793393
2020-05-10,27.40794248709573
2020-05-11,29.656004182461437
2020-05-12,24.54068050730989
2020-05-13,33.450058130904644
2020-05-14,33.50989521522847
2020-05-15,30.57000170857726
2020-05-16,28.888881713977092
2020-05-17,26.561682297298166
2020-05-18,31.541817244454567
2020-05-19,30.187631046606462
2020-05-20,24.90195117949434
2020-05-21,32.31954541112125
2020-05-22,31.369186502210862
2020-05-23,32.574422132735876
2020-05-24,30.265315400008213
2020-05-25,29.073078220820264
2020-05-26,27.05129170242781
2020-05-27,32.125231145591016
2020-05-28,31.38684108770734
2020-05-29,23.105836941871562
2020-05-30,22.843981700051785
2020-05-31,26.270842736009378
2020-06-01,30.53689684336178
2020-06-02,32.22855883151877
2020-06-03,23.783702378577576
2020-06-04,28.143901075273824
2020-06-05,25.933910266157987
2020-06-06,31.74592377222414
2020-06-07,30.38914061463942
2020-06-08,30.271826873131204
2020-06-09,26.49550025159854
2020-06-10,25.876256586730317
2020-06-11,24.381113130429714
2020-06-12,22.12929017118841
2020-06-13,30.130787858917984
2020-06-14,29.53016346729686
2020-06-15,31.31550419650134
2020-06-16,31.201479273143732
2020-06-17,26.705845407179336
2020-06-18,28.757478729004085
2020-06-19,118.18757272909025
2020-06-20,115.45748353797376
2020-06-21,93.03148016648407
2020-06-22,25.23443733770031
2020-06-23,21.935335038777858
2020-06-24,30.0988053081957
2020-06-25,26.534430093594796
2020-06-26,22.67336045120194
2020-06-27,27.01807323088753
2020-06-28,26.39639356960161
2020-06-29,23.71071938146407
2020-06-30,21.178610906439737
2020-07-01,26.672696971484555
2020-07-02,25.07398480790227
2020-07-03,27.508072752333742
2020-07-04,24.90056862429097
2020-07-05,28.134882607018085
2020-07-06,25.04638463865886
2020-07-07,25.05108467974539
2020-07-08,28.122795139320544
2020-07-09,23.3058326775246
2020-07-10,20.526117219813823
2020-07-11,19.388993834505577
2020-07-12,26.56800810776831
2020-07-13,25.13549093633567
2020-07-14,25.889269329839173
2020-07-15,20.89453071268443
2020-07-16,20.045387292227662
2020-07-17,18.744293280682736
2020-07-18,22.022311491698517
2020-07-19,24.333641663867198
2020-07-20,22.275398039874673
2020-07-21,22.646687656883625
2020-07-22,27.233018291288644
2020-07-23,21.59401484421318
2020-07-24,23.171943508315774
2020-07-25,25.789750333333323
2020-07-26,21.840426123364935
2020-07-27,24.018273080526257
2020-07-28,26.344103619925157
2020-07-29,27.139408698207102
2020-07-30,19.03937127374693
2020-07-31,26.759667184386068
2020-08-01,22.34085097571612
2020-08-02,19.92879364217992
2020-08-03,21.865155369679357
2020-08-04,27.00237944080389
2020-08-05,22.057319600407073
2020-08-06,20.348589841412714
2020-08-07,23.325888227042643
2020-08-08,19.325033187965293
2020-08-09,17.614819208107466
2020-08-10,18.078523652923675
2020-08-11,18.0046766035323
2020-08-12,18.178707614055277
2020-08-13,17.98440467910902
2020-08-14,22.94234131359726
2020-08-15,18.29088279345556
2020-08-16,19.868288264858823
2020-08-17,25.32009632862768
2020-08-18,21.033506348385746
2020-08-19,22.91224324755023
2020-08-20,17.903755648063584
2020-08-21,18.048469981251504
2020-08-22,16.480436887271217
2020-08-23,17.70843631180857
2020-08-24,18.753503658714862
2020-08-25,17.687414585537887
2020-08-26,16.75525434395101
2020-08-27,17.026731313912826
2020-08-28,20.381542393561944
2020-08-29,17.79172633530879
2020-08-30,19.326987970231198
2020-08-31,20.67564111500196
2020-09-01,22.503887266425977
2020-09-02,15.952834785263526
2020-09-03,23.514907535415883
2020-09-04,21.762224883285658
2020-09-05,16.26456716901764
2020-09-06,24.14786811077081
2020-09-07,24.587270394352664
2020-09-08,15.957159943358741
2020-09-09,18.08436974999488
2020-09-10,23.34820708097851
2020-09-11,22.740789003775724
2020-09-12,17.076805210411546
2020-09-13,17.29990414843062
2020-09-14,18.887368285093075
2020-09-15,20.00554093678989
2020-09-16,21.321956732157652
2020-09-17,18.80908364253588
2020-09-18,19.72727870310403
2020-09-19,22.560076621437652
2020-09-20,15.437091279086827
2020-09-21,17.580981492278504
2020-09-22,22.177925538878252
2020-09-23,23.985784130534924
2020-09-24,20.141247865653174
2020-09-25,20.337840343882306
2020-09-26,16.0821343090708
2020-09-27,19.47972509030938
2020-09-28,20.328441261113447
2020-09-29,17.425121743073607
2020-09-30,17.69247861081286
2020-10-01,18.773999121146772
2020-10-02,15.204461921578847
2020-10-03,18.228614550053962
2020-10-04,17.12785520442467
2020-10-05,18.29537854104325
2020-10-06,16.226531783722752
2020-10-07,23.944161760309285
2020-10-08,20.98626206010372
2020-10-09,21.854275979474963
2020-10-10,22.96934330231292
2020-10-11,20.077889637932525
2020-10-12,15.979961173345952
2020-10-13,20.500563142323376
2020-10-14,21.018091570951256
2020-10-15,22.625695053569025
2020-10-16,19.51094654293529
2020-10-17,16.494628894996108
2020-10-18,18.082476476511477
2020-10-19,18.902841026850638
2020-10-20,21.759892123606534
2020-10-21,21.038596902574493
2020-10-22,18.92325884108248
2020-10-23,25.26029604934662
2020-10-24,21.4871082526422
2020-10-25,17.837198853346763
2020-10-26,16.51967037794282
2020-10-27,17.06868465954558
2020-10-28,18.039239734128262
2020-10-29,17.227355206874343
2020-10-30,17.52838846686507
2020-10-31,18.557131895559458
2020-11-01,17.48465049530991
2020-11-02,24.76456221809186
2020-11-03,16.646484324787384
2020-11-04,21.137731129190474
2020-11-05,20.04627297485981
2020-11-06,25.816980728212677
2020-11-07,17.165660737896637
2020-11-08,20.077076735103535
2020-11-09,25.847630198333995
2020-11-10,24.86354221654699
2020-11-11,24.43586027101002
2020-11-12,18.90194315562947
2020-11-13,18.090655682421097
2020-11-14,23.128149087835432
2020-11-15,25.796468256017622
2020-11-16,22.13236509402096
2020-11-17,22.34390880053427
2020-11-18,19.49161784539145
2020-11-19,24.45178152674446
2020-11-20,18.693275981124348
2020-11-21,20.126558621838097
2020-11-22,21.21198003558854
2020-11-23,22.102470352040733
2020-11-24,19.520095956881796
2020-11-25,18.314859465936443
2020-11-26,23.344023858578225
2020-11-27,20.196279674711064
2020-11-28,23.19530417739837
2020-11-29,19.000272433481502
2020-11-30,22.342523267748287
2020-12-01,22.932225124936917
2020-12-02,18.20048401371001
2020-12-03,21.124896073237153
2020-12-04,19.18026880663758
2020-12-05,18.547781691666092
2020-12-06,27.89216237786958
2020-12-07,21.295221418529195
2020-12-08,26.250121744092983
2020-12-09,20.77802593675578
2020-12-10,25.127412724268723
2020-12-11,25.99593029043504
2020-12-12,24.431781282796997
2020-12-13,23.273349721098533
2020-12-14,72.2334706719321
2020-12-15,75.43704308430945
2020-12-16,105.6137455945552
2020-12-17,27.196586512856456
2020-12-18,28.62474660732203
2020-12-19,20.30183868563923
2020-12-20,26.45220903112905
2020-12-21,28.611860464888977
2020-12-22,21.125936801090276
2020-12-23,20.06392244917101
2020-12-24,26.895698005663412
2020-12-25,25.314907138111884
2020-12-26,28.07427563357112
2020-12-27,21.139625430146626
2020-12-28,27.780565060485173
2020-12-29,21.93020641969827
2020-12-30,21.636559428657048
2020-12-31,21.7287247600891
2021-01-01,28.231813983092994
2021-01-02,26.82408026507573
2021-01-03,25.48875258380746
2021-01-04,23.932316975246625
2021-01-05,29.201829401818316
2021-01-06,24.439959561463528
2021-01-07,28.767034619212534
2021-01-08,25.077742946268508
2021-01-09,24.540988397570484
2021-01-10,25.483263577603452
2021-01-11,23.954912290857642
2021-01-12,28.501616301105607
2021-01-13,26.13681146594562
2021-01-14,23.515490781497924
2021-01-15,30.272512208326617
2021-01-16,25.19870300140264
2021-01-17,26.877940775542932
2021-01-18,30.589327232926912
2021-01-19,27.848728267601743
2021-01-20,22.85659490505421
2021-01-21,31.16670184701661
2021-01-22,28.125703245167543
2021-01-23,25.277373177788895
2021-01-24,23.400160672663738
2021-01-25,30.026219905764545
2021-01-26,28.36460552203729
2021-01-27,27.57575762846527
2021-01-28,31.256677185023833
2021-01-29,30.279641312824246
2021-01-30,23.9856265481274
2021-01-31,25.660575397216004
2021-02-01,25.10196943497241
2021-02-02,30.129488783418267
2021-02-03,23.09750091319589
2021-02-04,28.532405630168753
2021-02-05,30.528588224675907
2021-02-06,31.74128980242131
2021-02-07,26.463201837734704
2021-02-08,31.322806788924467
2021-02-09,24.28347887400296
2021-02-10,31.70767072252009
2021-02-11,24.583059714531213
2021-02-12,27.3450909997684
2021-02-13,31.40821749391387
2021-02-14,24.996465908745975
2021-02-15,25.850797063735286
2021-02-16,30.840745875410224
2021-02-17,30.87745048028067
2021-02-18,30.14633676733575
2021-02-19,30.731013487063812
2021-02-20,29.27431856789565
2021-02-21,26.419469844423404
2021-02-22,27.41168821882308
2021-02-23,25.82278260888764
2021-02-24,33.142200908373084
2021-02-25,29.941300714173273
2021-02-26,28.16436729946544
2021-02-27,28.82315006461372
2021-02-28,33.721918853755795
2021-03-01,25.827333822539817
2021-03-02,30.199580093815957
2021-03-03,29.438345314565876
2021-03-04,30.5348799040633
2021-03-05,24.64100857050615
2021-03-06,33.219393437702735
2021-03-07,33.8562518888493
2021-03-08,30.22197177681876
2021-03-09,31.571364677352094
2021-03-10,33.86270222966894
2021-03-11,31.74157248724861
2021-03-12,26.224670718852092
2021-03-13,30.490865538803845
2021-03-14,30.82243304530433
2021-03-15,29.022480845983388
2021-03-16,32.17009127560873
2021-03-17,34.17236983596442
2021-03-18,34.106004738325296
2021-03-19,29.378895989903423
2021-03-20,26.021622165935838
2021-03-21,34.75494434098139
2021-03-22,33.3113499482198
2021-03-23,26.1833740240026
2021-03-24,34.158081301610494
2021-03-25,33.660074667710944
2021-03-26,30.159470105730485
2021-03-27,30.89234933818519
2021-03-28,28.97665190424208
2021-03-29,25.539793493998133
2021-03-30,28.348222472657426
2021-03-31,33.027376995879564
2021-04-01,25.04627392872698
2021-04-02,28.33457501018513
2021-04-03,28.97941833934622
2021-04-04,30.368354607304397
2021-04-05,34.188141968454566
2021-04-06,28.44675445243046
2021-04-07,28.445058574465765
2021-04-08,32.34129672743455
2021-04-09,29.477749728865344
2021-04-10,27.189436180561522
2021-04-11,29.45413591114609
2021-04-12,26.32320296369791
2021-04-13,26.661938323289682
2021-04-14,29.86373048055664
2021-04-15,29.049845478190786
2021-04-16,33.98814792580132
2021-04-17,28.441291733987075
2021-04-18,30.599472587716917
2021-04-19,31.091047862347533
2021-04-20,24.872752465944192
2021-04-21,31.349179437119208
2021-04-22,26.46476640017467
2021-04-23,34.26432282988445
2021-04-24,26.1080808884966
2021-04-25,28.73415936756721
2021-04-26,25.40651983125752
2021-04-27,34.4855215300829
2021-04-28,29.501146556986974
2021-04-29,30.3941367863479
2021-04-30,25.070825793751954
2021-05-01,31.858136297538387
2021-05-02,26.414766571205412
2021-05-03,33.25215374315627
2021-05-04,26.277641691585387
2021-05-05,26.08650460372985
2021-05-06,24.497267672100495
2021-05-07,28.803359708329573
2021-05-08,29.680811064230888
2021-05-09,24.638000713196604
2021-05-10,31.68352544234368
2021-05-11,28.40730855431548
2021-05-12,29.063345757228515
2021-05-13,28.170961607042322
2021-05-14,27.71374066299624
2021-05-15,29.244191083514615
2021-05-16,25.140787027686933
2021-05-17,25.3471993554886
2021-05-18,32.084262344570064
2021-05-19,32.86502166872141
2021-05-20,27.073412483865198
2021-05-21,25.983228517480967
2021-05-22,29.650268998572976
2021-05-23,27.231155783960137
2021-05-24,23.330286556420088
2021-05-25,24.569646289786515
2021-05-26,30.098648549936343
2021-05-27,29.458100758623136
2021-05-28,23.068906237085717
2021-05-29,24.94592381203275
2021-05-30,24.964398206690383
2021-05-31,29.29923939106655
2021-06-01,22.703314444772523
2021-06-02,23.472449355389188
2021-06-03,30.354958392101214
2021-06-04,24.06498008808563
2021-06-05,28.73005500027122
2021-06-06,24.506829510315036
2021-06-07,23.041193721671558
2021-06-08,24.399673293276873
2021-06-09,29.111209144576414
2021-06-10,30.365533334711696
2021-06-11,30.03026020902358
2021-06-12,25.6188777073072
2021-06-13,28.246386570385596
2021-06-14,23.53340705052566
2021-06-15,24.332630678606215
2021-06-16,30.28168564885123
2021-06-17,21.36513013751204
2021-06-18,22.00661365969774
2021-06-19,23.146467128659253
2021-06-20,21.24868648770608
2021-06-21,22.713187279525783
2021-06-22,26.644450674389507
2021-06-23,24.943241490524354
2021-06-24,109.29302244602236
2021-06-25,90.62004158443993
2021-06-26,91.16352454027269
2021-06-27,22.98116673048024
2021-06-28,24.097990468501635
2021-06-29,26.118060590170728
2021-06-30,22.809728609364427
2021-07-01,26.284524062934786
2021-07-02,24.051081537468963
2021-07-03,25.39137960738414
2021-07-04,24.146154126330515
2021-07-05,22.643591208590212
2021-07-06,29.09760067345425
2021-07-07,27.16337419251161
2021-07-08,20.842836722056052
2021-07-09,28.04093887171622
2021-07-10,24.145315997895764
2021-07-11,28.13148720424833
2021-07-12,27.099719630845343
2021-07-13,23.268770595724455
2021-07-14,19.157088506002196
2021-07-15,21.535245242696398
2021-07-16,24.181231244203993
2021-07-17,25.016454734621437
2021-07-18,21.177723478335942
2021-07-19,19.90999664436079
2021-07-20,26.783767163313858
